commons-pool;collections-generic;false
mockito;scribe;false
db4o;scala;false
org.eclipse.jdt.core;commons-exec;false
json-lib;signpost;false
mongo-java-driver;scala;false
commons-pool;javolution;false
poi;seam;false
cucumber;scala;false
commons-pool;tdb;false
commons-pool;AppleJavaExtensions;false
commons-pool;shared-i18n;false
json-lib;subethasmtp;false
jfreechart;applejavaextensions;false
commons-pool;amqp-client;false
commons-pool;inflector;false
groovy;scala;false
colt;applejavaextensions;false
smackx;applejavaextensions;false
itext;jasperreports;true
applejavaextensions;jasperreports;false
poi;icefaces;false
htmlunit;applejavaextensions;false
js;scala;false
poi;hadoop-hive;false
commons-pool;eclipselink;false
poi;struts2;false
hadoop;org.restlet;false
h2;je;false
poi;AppleJavaExtensions;false
gf-embedded-api;abdera;false
commons-configuration;stringtemplate;false
commons-configuration;balloontip;false
commons-configuration;solr;false
guice;org.restlet;false
guice;aws-java-sdk;false
commons-configuration;ini4j;true
commons-configuration;struts2;false
guice;tapestry;false
xom;xmlbeans;false
commons-configuration;swing-worker;false
maven;http-client-experimental;false
commons-fileupload;json-rpc;false
scannotation;logback;false
xalan;apache-tika;false
commons-net;logback;false
pircbot;logback;false
maven;cometd;false
xalan;jsoup;false
commons-fileupload;struts2;false
xalan;jcifs;false
timingframework;logback;false
xalan;sshj;false
maven;jetty-client;false
commons-fileupload;org.wikimodel.wem;false
maven;hawtbuf;false
maven;jcommander;false
xalan;saxon;true
aspectjweaver;apache-camel;false
aspectjweaver;struts2;false
aspectjweaver;blazeds;false
commons-fileupload;icefaces;false
antlr;appengine;false
httpunit;dbunit;false
antlr;shrinkwrap;false
xom;xmlunit;false
js;commons-compress;false
je;commons-compress;false
richfaces;xmlunit;false
standard;commons-compress;false
commons-configuration;activemq-ra;false
xwork-core;commons-compress;false
js;pax;false
tomcat;c3p0;false
antlr;arquillian;false
cucumber;dbunit;false
tomcat;bson;false
tomcat;commons-email;false
struts2;commons-compress;false
groovy;commons-compress;false
db4o;org.eclipse;false
commons-jelly;org.eclipse;false
tomcat;struts2;false
antlr;jaxen;false
antlr;commons-validator;false
eclipselink;dbunit;false
hazelcast;activemq-ra;false
struts2;pax;false
opencsv;dbunit;false
reflections;dbunit;false
xmlrpc;commons-compress;false
antlr;IntelliJIdea;false
icu4j;commons-compress;false
groovy;pax;false
javassist;org.eclipse;false
concurrent;activemq-ra;false
tomcat;openjpa;false
c3p0;commons-compress;false
ognl;commons-compress;false
antlr;sip-servlets;false
tomcat;subethasmtp;false
standard;pax;false
hazelcast;dbunit;false
xmlrpc;pax;false
tomcat;flatpack;false
async-http-client;pax;false
bcel;pax;false
ognl;pax;false
axis;httpmime;false
xwork-core;pax;false
idb;commons-math;false
js;cxf;false
commons-math;args4j;false
concurrent;args4j;false
osgi;cxf;false
appframework;commons-configuration;false
zweb;commons-math;false
jaxen;smack;false
bouncycastle;base64;true
jfreechart;commons-math;false
akka-actor;args4j;false
jnpserver;quartz;false
groovy;smack;false
httpasyncclient;smack;false
js;commons-configuration;false
itext;commons-math;false
wss4j;cxf;false
jcommon;quartz;false
mx4j;quartz;false
yuicompressor;cxf;false
weka;commons-math;false
resin;commons-math;false
org.restlet;commons-configuration;false
jline;ecore;false
groovy;commons-configuration;false
netty;commons-math;false
jaxme;smack;false
commons-pool;commons-math;false
snakeyaml;commons-math;false
args4j;commons-math;false
jcommon;commons-math;false
joda-time;commons-math;false
gwt-google;smack;false
jsch;commons-math;false
jsmaa-lib;commons-math;false
rxtx;commons-math;false
jline;jansi;false
jline;stringtemplate;false
guava;geotools;false
poi;sqlite-jdbc;false
httpcore;scribe;true
httpcore;jedis;false
postgresql;blazeds;false
lucene;spymemcached;false
guava;jmockit;false
httpcore;amqp-client;false
lucene;perf4j;false
httpcore;zookeeper;false
lucene;cassandra;false
httpcore;jsoup;false
guava;amqp-client;false
guava;resteasy;false
guava;aws-java-sdk;false
lucene;httpmime;false
postgresql;tapestry;false
guava;grizzly;false
guava;logback;false
lucene;compass;false
httpcore;imgscalr-lib;false
lucene;org.restlet;false
guava;libvirt;false
postgresql;sqlite-jdbc;true
commons-cli;args4j;false
jackson;hk2;false
commons-cli;apache-felix;false
commons-cli;xmlgraphics-commons;false
jmock;findbugs;false
xom;wicket;false
junit-addons;android;false
reflections;android;false
jackson;mogwee;false
jackson;tiger-types;false
jackson;glassfish;false
commons-cli;aduna-commons-iteration;false
jmock;lwjgl;false
jackson;xmemcached;false
icu4j;aopalliance;false
jackson;commons-math;false
commons-cli;lombok;false
appframework;android;false
commons-cli;hadoop-hive;false
commons-cli;jgss;false
commons-cli;jewelcli;true
jmock;weld;false
joda-time;android;false
scannotation;android;false
ganymed-ssh;wicket;false
jmock;java-cup;false
commons-cli;qdox;false
htmlcleaner;nekohtml;true
jackson;simple-xml;false
commons-cli;xmlunit;false
htmlparser;nekohtml;false
aspectjweaver;wicket;false
jackson;requestfactory;false
gson;args4j;false
dom4j;rsyntaxtextarea;false
gwt-google;jline;false
dom4j;commons-el;false
httpclient;scribe;true
javassist;org.eclipse.jface;false
vaadin;jline;false
httpclient;twitter4j;false
js;jline;false
shared-ldap;jline;false
libreadline-java;jline;false
dom4j;seam;false
dom4j;twitter4j;false
commons-jexl;jline;false
akka-actor;jline;false
dom4j;aws-java-sdk;false
groovy;jline;false
axis2;org.eclipse.jface;false
gson;java-rdfa;false
dom4j;bcel;false
httpclient;amqp-client;false
gson;amqp-client;false
commons-jelly;org.eclipse.jface;false
httpclient;wss4j;false
dom4j;cal10n-api;false
httpclient;jsoup;false
xdoclet;commons-net;false
jbehave;commons-net;false
jackson;mongo-java-driver;false
scannotation;mongo-java-driver;false
juli;mongo-java-driver;false
bval;mongo-java-driver;false
jcifs;commons-net;false
sqlite-jdbc;mongo-java-driver;true
bcel;plexus;false
avalon;commons-net;false
commons-cli;hadoop;false
collections-generic;hadoop;false
netty;hadoop;false
clhm-production;hadoop;false
tomcat;mongo-java-driver;false
martyr;commons-net;false
itext;plexus;false
struts;plexus;false
guava;mongo-java-driver;false
jung;hadoop;false
lucene;hadoop;false
avro;hadoop;false
pig;snakeyaml;false
jruby;jython;false
jyaml;snakeyaml;true
vaadin;jython;false
jaxb-xjc;selenium;false
commons-dbcp;commons-dbutils;false
commons-dbcp;shared-cursor;false
jcifs;jython;false
commons-dbcp;c3p0;false
freemarker;selenium;false
commons-dbcp;commons-compress;false
commons-dbcp;javolution;false
gwt-google;jython;false
relaxngDatatype;selenium;false
commons-dbcp;unitils;false
jruby;snakeyaml;false
opencsv;selenium;false
eclipselink;selenium;false
avalon;jython;false
jgoodies;snakeyaml;false
bouncycastle;jython;false
xdoclet;jython;false
zookeeper;snakeyaml;false
oval;poi;false
swingx;poi;false
derby;sqlite-jdbc;true
derby;shared-cursor;false
glassfish;poi;false
derby;ical4j;false
derby;jmeter;false
derby;abdera;false
commons-digester;poi;false
itext;poi;false
postgresql;commons-pool;false
xerces;xmlunit;false
xstream;commons-el;false
akka-actor;commons-pool;false
xstream;jline;false
avalon;itext;false
xstream;commons-configuration;false
oscache;itext;false
